,tweet_id,text,favorite_count,retweet_count,created_at
0,1302597759438995456,"@Trav_Roebuck It shouldn't be hard, General John Frewen, who is the Commander of the COVID 19 Task Force, is also t… https://t.co/3LbzwpK8AR",0,0,Sun Sep 06 13:21:21 +0000 2020
1,1302597758432337920,"RT @Alzhacker: https://t.co/e1z7SPtMDa
CDC：COVID-19の医療従事者の30％近くが、COVID-19に感染したことを知らなかった

研究者は、無症候性のままであった医師、看護師、医師の助手が患者や同僚に知らず知らずのうちに感染を広げ…",0,13,Sun Sep 06 13:21:21 +0000 2020
2,1302597758382231553,RT @KarluskaP: World Bank Records COVID-19 Test Kits Exported In 2018 - National File #TheMoreYouKnow  https://t.co/CqdlVpuilV,0,621,Sun Sep 06 13:21:21 +0000 2020
3,1302597757694357505,"RT @FacesOfCOVID: KEITH BROWN, 48, of Charleston, South Carolina, died of COVID-19 on September 2.

He was a devoted EMT who took ill in th…",0,118,Sun Sep 06 13:21:21 +0000 2020
4,1302597757413330946,"RT @doctormacias: Ahora que hay Covid-19, será de gran importancia la vacuna de influenza para evitar dos epidemias al mismo tiempo. Vacúna…",0,431,Sun Sep 06 13:21:21 +0000 2020
5,1302597757270712328,RT @damasogarciav: Ojo a FOCOP Y MOVIN. Con 5 años de venganza Varelista fue suficiente. Suficiente con el COVID-19 para tener al pais en v…,0,3,Sun Sep 06 13:21:21 +0000 2020
6,1302597756809347072,@merrichristi @NoUserName36 @TheTweetOfGod Read this well. https://t.co/v8mWXKKo0t,0,0,Sun Sep 06 13:21:20 +0000 2020
7,1302597756347850752,"@tweetasinbeer @cedivadova @thehill Yes, agreed. In fact, it appears we're undercounting COVID-19 deaths, not overs… https://t.co/ZKWR7o9rby",0,0,Sun Sep 06 13:21:20 +0000 2020
8,1302597756171681792,"RT @AskAnshul: A female Covid-19 patient was raped by an ambulance driver named Noufal while being taken to hospital in Kerala.

This monst…",0,3564,Sun Sep 06 13:21:20 +0000 2020
9,1302597756163366914,"RT @AskAnshul: A female Covid-19 patient was raped by an ambulance driver named Noufal while being taken to hospital in Kerala.

This monst…",0,3564,Sun Sep 06 13:21:20 +0000 2020
10,1302597755668500481,RT @TheEconomist: “The Russian government simply decided that it didn’t need to go through the sorts of normal trials that you would expect…,0,42,Sun Sep 06 13:21:20 +0000 2020
11,1302597755257450497,@novettini https://t.co/j4bYINcVpg,0,0,Sun Sep 06 13:21:20 +0000 2020
12,1302597754653487105,"RT @zev_dr: Comprehensive plan to defeat Covid
https://t.co/1lDLomj8MC",0,460,Sun Sep 06 13:21:20 +0000 2020
13,1302597753432879104,Role of #women in light of the #Coronavirus Outbreak as she was a major contributor to the #FirstLineOfDefense agai… https://t.co/EukV1KfHPQ,0,0,Sun Sep 06 13:21:20 +0000 2020
14,1302597751679709184,"RT @DrDenaGrayson: ‼️The #coronavirus model cited by the WH projects #COVID19 deaths in the US will top 400,000 by the end of the year *mor…",0,136,Sun Sep 06 13:21:19 +0000 2020
15,1302597751587266566,"RT @memewalachokara: #ArjunKapoor tests positive for COVID-19
Malaika Arora : https://t.co/67vfaE7s7N",0,15,Sun Sep 06 13:21:19 +0000 2020
16,1302597751415492608,RT @aliraifilacsan: Sosyal Güvenlik Kurumu tarafından Covid-19 ile mücadele kapsamında Kronik rahatsızlığı olan hastaların ilaç/ tıbbi malz…,0,6,Sun Sep 06 13:21:19 +0000 2020
17,1302597751142862849,"RT @Carlossassarini: Son cerca de 60 mil chilenos en el extranjero según el Servel. Sin embargo, algunos quedaron afuera del proceso en el…",0,3,Sun Sep 06 13:21:19 +0000 2020
18,1302597751100837889,RT @Ege722: Meb Okul güvenlikleri #Covid_19 'la mücadelede en riskli alanlarda görevlendirildi ve günü dolunca işten çıkartıldı. Beklerdik…,0,16,Sun Sep 06 13:21:19 +0000 2020
19,1302597750861844480,"RT @TirtoID: Seorang pedagang kali lima (PKL) yang berjualan di kawasan Jalan Malioboro, Kota Yogyakarta, meninggal dunia dan dinyatakan po…",0,347,Sun Sep 06 13:21:19 +0000 2020
20,1302597750446579712,RT @gulf_news: #Cartoon: #India’s shrinking GDP and rising #COVID-19 cases @satishacharya  https://t.co/2FG2YqC3RD,0,83,Sun Sep 06 13:21:19 +0000 2020
21,1302597750354317312,"RT @EAristeguieta: Coincidencias: En Europa, el país donde peor se ha enfrentado el problema del COVID 19, es España, y en America, es Vzla…",0,764,Sun Sep 06 13:21:19 +0000 2020
22,1302597750274441218,"RT @AskAnshul: A female Covid-19 patient was raped by an ambulance driver named Noufal while being taken to hospital in Kerala.

This monst…",0,3564,Sun Sep 06 13:21:19 +0000 2020
23,1302597750098464769,"RT @forwardarc: Widespread Covid-19 vaccination not expected until mid-2021, says WHO . I trust WHO a 1000 times more than I trust @realDon…",0,17,Sun Sep 06 13:21:19 +0000 2020
24,1302597749527973889,@63_vincent @Tidiane_270 @silvano_trotta @Alexis_Cossette @KatnissC777 @complotissss @ArianeWalter… https://t.co/FjGG7WwWH3,0,0,Sun Sep 06 13:21:19 +0000 2020
25,1302597749297250306,RT @jhburgess98: @mattgaetz @mattgaetz showed up in the House wearing a gas mask to belittle Covid-19 and then tested positive.  He's chall…,0,1,Sun Sep 06 13:21:19 +0000 2020
26,1302597749041500160,"RT @CllrBSilvester: From a NHS doctor.
""There has been no Covid Pandemic.
I have heard from other colleagues this picture is the same throu…",0,571,Sun Sep 06 13:21:19 +0000 2020
27,1302597748907274240,"RT @gulfkanaverse: 💖Content Related Update
IGS luxuoth

Trans:
Q: Favourite bag?
Gulf: Louis Vuitton krub, today I also brought​ here but…",0,179,Sun Sep 06 13:21:19 +0000 2020
28,1302597748034682881,"RT @thehill: Indiana University seeing ""uncontrolled spread of COVID-19"" among Greek life https://t.co/VlNiPkzDxS https://t.co/o7oEb6IZv5",0,26,Sun Sep 06 13:21:18 +0000 2020
29,1302597746772369408,"Se confirman al cierre 05/09: 
🚑 11 nuevos casos de #Covid_19 para un acumulado de 4309.
🚑 616 casos activos. 
🚑 60… https://t.co/6mAP4flWk3",0,0,Sun Sep 06 13:21:18 +0000 2020
30,1302597746747215872,"#EroiCovid19
@Francescorocca, Presidente della @crocerossa e della @ifrc. Eroe della lotta al Covid-19. https://t.co/J7Se49ubcD",0,0,Sun Sep 06 13:21:18 +0000 2020
31,1302597746411606018,"RT @Hamza_Sagliksen: Covid-19 ayrım yapmadan her çalışan arkadaşımızı enfekte ediyor;

Bakanlık ise maalesef hakkaniyete ve adalete uzak bi…",0,21,Sun Sep 06 13:21:18 +0000 2020
32,1302597746298441729,"RT @mianrey: 🚑 Pacientes COVID-19 en UCI:

🇪🇸 España —&gt; 976
(47.43 millones de habitantes)

🇫🇷+🇩🇪+🇮🇹+🇬🇧+🇧🇪+🇵🇹 —&gt; 982
(299.43 millones de ha…",0,946,Sun Sep 06 13:21:18 +0000 2020
33,1302597746155610112,"RT @L0v3D0lph1n: Terima kasih Para Pahlawan Covid-19 yg sdh berjuang di medan peperangan melawan Covid-19
Maafkan kami yg msh lalai dan tdk…",0,14,Sun Sep 06 13:21:18 +0000 2020
34,1302597745174171649,"Berikut Update persebaran Covid-19 di wilayah Kabupaten Sragen, per hari ini Minggu, 6 September 2020 pukul 15:00 W… https://t.co/rL6aTbX6HR",0,0,Sun Sep 06 13:21:18 +0000 2020
35,1302597744603926529,RT @CityNews: The Public Health Agency of Canada expects higher demand for influenza vaccines amid a possible double whammy of COVID-19 and…,0,6,Sun Sep 06 13:21:18 +0000 2020
36,1302597744591278082,"RT @The_Morbius_: #PakNeedsFATFBills

However, more specifically, COVID-19 has forced businesses to support remittances, e-commerce, and on…",0,15,Sun Sep 06 13:21:18 +0000 2020
37,1302597744284975106,"RT @Aftabnuh: आज एक दिन में सबसे ज्यादा 90632 कोरोना संक्रमित लोग मिले, 41 लाख से अधिक चपेट में अब तक आ चुके हैं, 71 हजार लोग  जान गवा चुके…",0,7,Sun Sep 06 13:21:17 +0000 2020
38,1302597744062799872,"Prevalence of phenotypes of ARDS in COVID-19.

In this exploratory analysis (n= 39), COVID-19 ARDS was not associat… https://t.co/pnP2m0Gp4j",0,0,Sun Sep 06 13:21:17 +0000 2020
39,1302597743219625991,"RT @adproaps: *COVID SURVIVOR SPEAKS*

Pitambar  from Sri Anandpur Sahib, shares his experience after winning war against Covid-19. He has…",0,0,Sun Sep 06 13:21:17 +0000 2020
40,1302597742590648321,"RT @Reuters: Costa Rican researchers are due to begin trials of a treatment based on antibodies taken from horses injected with SARS-Cov-2,…",0,23,Sun Sep 06 13:21:17 +0000 2020
41,1302597742376648706,"RT @PoliceNG: COVID-19 RELATED SCAM: TWO (2) ARRESTED FOR DEFRAUDING GERMAN COMPANY OF 14.7 MILLION EUROS 

The Cybercrime Unit of the Nige…",0,30,Sun Sep 06 13:21:17 +0000 2020
42,1302597742267695106,"RT @thehill: COVID-19 cases will surge in the fall, peak after Election Day: experts https://t.co/0BtJuVAg7b https://t.co/p9xdpXDOPS",0,20,Sun Sep 06 13:21:17 +0000 2020
43,1302597739860103168,Apply online at https://t.co/TNLMB9KBNf Applicant must be at least 18 years of age to apply and we are complying wi… https://t.co/TqsNDH6Zf2,0,0,Sun Sep 06 13:21:16 +0000 2020
44,1302597739423830016,"RT @AskAnshul: A female Covid-19 patient was raped by an ambulance driver named Noufal while being taken to hospital in Kerala.

This monst…",0,3564,Sun Sep 06 13:21:16 +0000 2020
45,1302597738354348033,RT @ConElMazoDando: Gobierno Bolivariano inaugura sala de atención para pacientes positivos por  Covid-19 en Falcón https://t.co/0rE3TW6d0J…,0,3,Sun Sep 06 13:21:16 +0000 2020
46,1302597738333458433,RT @RuFailedState: Очень жизненные плакаты сегодня в Лиде! https://t.co/x2UeyDDj03,0,3,Sun Sep 06 13:21:16 +0000 2020
47,1302597738287304707,"RT @IlovemyNOAH2019: எதை பேசனும்?

1.அதிமுகவின் 10 ஆண்டு ஊழல்
(பாமகவின் 24 ஊழல் பட்டியல்)

2. 2011ல் திமுகவின் பல்வேறு திட்டங்களை ஜெ நிறுத்…",0,225,Sun Sep 06 13:21:16 +0000 2020
48,1302597738052292608,"RT @IlovemyNOAH2019: எதை பேசனும்?

1.அதிமுகவின் 10 ஆண்டு ஊழல்
(பாமகவின் 24 ஊழல் பட்டியல்)

2. 2011ல் திமுகவின் பல்வேறு திட்டங்களை ஜெ நிறுத்…",0,225,Sun Sep 06 13:21:16 +0000 2020
49,1302597737511149568,"Coronavirus India: First COVID-19 reinfection case in Bengaluru; 27-year-old tests positive again within a month

 https://t.co/dyNRzcXcxs",0,0,Sun Sep 06 13:21:16 +0000 2020
50,1302597736940924928,"PH, planong i-flatten ang COVID-19 curve sa Setyembre (TFT Newsbreak - September 6, 2020) https://t.co/U94km6IgK3 via @YouTube",0,0,Sun Sep 06 13:21:16 +0000 2020
51,1302597736596942848,"RT @PoliceNG: COVID-19 RELATED SCAM: TWO (2) ARRESTED FOR DEFRAUDING GERMAN COMPANY OF 14.7 MILLION EUROS 

The Cybercrime Unit of the Nige…",0,30,Sun Sep 06 13:21:16 +0000 2020
52,1302597736408154112,RT @CP24: Eleven COVID-19 cases tied to four GTA weddings https://t.co/gcp0JxNGUR https://t.co/72eLGDSxZ1,0,226,Sun Sep 06 13:21:16 +0000 2020
53,1302597736055934977,RT @akhagema1: I wanted to share my final project from #GeorgetownSCS's Photo and Video Storytelling class about the impact of COVID-19 on…,0,4,Sun Sep 06 13:21:16 +0000 2020
54,1302597735728721922,"RT @PoliceNG: touching on procurement of COVID-19 Personal Protective Equipment (PPE). The suspects, Babatunde Adesanya a.k.a Teddy, 50year…",0,2,Sun Sep 06 13:21:15 +0000 2020
55,1302597733929422848,"RT @alfredoromero: #6Sep Lamentamos profundamente el fallecimiento, por Covid-19, esta madrugada, del médico Dr Luis Fernando Díaz Rincón (…",0,279,Sun Sep 06 13:21:15 +0000 2020
56,1302597732109029381,"RT @RKJ65: Worth noting that Bill Montgomery, the guy who discovered and mentored Charlie Kirk, died from COVID-19.",0,77,Sun Sep 06 13:21:15 +0000 2020
57,1302597731849064448,"RT @shanaya060: Govt SOP vs COVID 19 🙊🙈🙉
#9बजे9मिनट #9Baje9Minute #कांप_गया_गोदी #NEET
Fun https://t.co/jcpPowsLvS",0,41,Sun Sep 06 13:21:15 +0000 2020
58,1302597730540433408,RT @ConElMazoDando: Gobierno Bolivariano inaugura sala de atención para pacientes positivos por  Covid-19 en Falcón https://t.co/0rE3TW6d0J…,0,3,Sun Sep 06 13:21:14 +0000 2020
59,1302597729336668161,"RT @_AfricanSoil: The R500 Billion Covid-19 looting is one of the biggest corruption scandals that has hit South Africa post 1994

People r…",0,53,Sun Sep 06 13:21:14 +0000 2020
60,1302597729181478915,"If you're ever in doubt your work is worthy of submitting for publication, ask yourself if it contributes more than… https://t.co/TfGHvlikdW",0,0,Sun Sep 06 13:21:14 +0000 2020
61,1302597728501932032,RT @EyesOnQ: Big Pharma Is Colluding in an Attempt to Delay COVID-19 Vaccine Production https://t.co/SyiHsRNEVJ via @gatewaypundit,0,87,Sun Sep 06 13:21:14 +0000 2020
62,1302597728443260930,RT @MPPTransporte: #Entérate || El Gobierno Bolivariano liderado por el Pdte. @NicolasMaduro ha habilitado la #RedCapital con 13 Hospitales…,0,47,Sun Sep 06 13:21:14 +0000 2020
63,1302597728086700038,"RT @TheIoT: COVID-19 PANDEMIC: Machine Machine (M2M) Applications moteurs du marchÃ, rest... https://t.co/2MaScuY3It #IoT",0,2,Sun Sep 06 13:21:14 +0000 2020
64,1302597727994490882,"RT @felicitycallard: COVID-19 is very different disease from the one we thought it was in March. We now know it is multi-systemic, and it m…",0,5763,Sun Sep 06 13:21:14 +0000 2020
65,1302597727134441472,"RT @McCormickCorp: When COVID-19 hit, the Stefanowo factory in Poland needed extra hands. So, 21 brave women volunteered to work in new pos…",0,596,Sun Sep 06 13:21:13 +0000 2020
66,1302597726308380672,RT @zev_dr: Nursing home and chronically ill eugenics from Covid-19 https://t.co/quFnifktLP,0,39,Sun Sep 06 13:21:13 +0000 2020
67,1302597725947596800,"RT @JoePajak: Several experts warn that with schools, and universities, reopening, there is a risk that Covid_19 might begin to spread more…",0,5,Sun Sep 06 13:21:13 +0000 2020
68,1302597725515657216,"RT @eligiojaquez: Una segunda semana de trabajo en el @ConsulDom_NY repuso los servicios de café, agua y té, se fumigó contra el Covid 19 y…",0,9,Sun Sep 06 13:21:13 +0000 2020
69,1302597725494669312,"RT @MedicaRugby: Algoritmo sobre las exploraciones  y pruebas cardiológicas para el retorno al juego , en deportistas que han sufrido la Co…",0,9,Sun Sep 06 13:21:13 +0000 2020
70,1302597725356261376,"As communities across the country reopen from COVID-19 stay-at-home orders, the question is how to stay safe. Learn… https://t.co/xb7SNJJ4xh",0,0,Sun Sep 06 13:21:13 +0000 2020
71,1302597725196746752,"RT @Shubhamhr0608: साहब के नेतृत्व में हमने @corona के मुकाबले में सेमिफाइनल पार करके (Brazil  को पछाड़ कर ) final में प्रवेश कर लिया है!
अ…",0,1,Sun Sep 06 13:21:13 +0000 2020
72,1302597724903059456,"RT @Reuters: Costa Rican researchers are due to begin trials of a treatment based on antibodies taken from horses injected with SARS-Cov-2,…",0,22,Sun Sep 06 13:21:13 +0000 2020
73,1302597724764807168,RT @ginacarano: Open up your businesses &amp; churches. Put whatever regulations you want to because that is your right but open them up. You’r…,0,817,Sun Sep 06 13:21:13 +0000 2020
74,1302597724228014080,"RT @dondekojo: The President had a wedding party in Aso Villa against Covid-19 guidelines, they sprayed money against CBN rules.",0,806,Sun Sep 06 13:21:13 +0000 2020
75,1302597723791785985,"Ecole, travail, vie quotidienne : comment le Covid-19 nous plonge dans l’incertitude — via @lemondefr https://t.co/KDMe8bo2Ju",0,0,Sun Sep 06 13:21:13 +0000 2020
76,1302597723019980802,"RT @PedroMihovilce1: URGENTE COVID-19
Eviten los sig. productos:
- Glostora
- Odorono
- Lavanda Fulton
- Belcream
- Untisal
- Polyana 555
-…",0,73,Sun Sep 06 13:21:12 +0000 2020
77,1302597722726436864,RT @DeUnVistazo: Denuncian que un nuevo “ladrillazo” acecha por los resquicios de la Covid-19 https://t.co/guE628UDGB Lo cuenta #SaraElisaF…,0,21,Sun Sep 06 13:21:12 +0000 2020
78,1302597721438658562,RT @Beritasatu: Data 10 Provinsi dengan Tingkat KematianTertinggi Covid-19 pada 5 September 2020 https://t.co/GMXxMwcKtI https://t.co/Bkvf9…,0,220,Sun Sep 06 13:21:12 +0000 2020
79,1302597721342140417,"RT @CTZebra: Ruth Olvera, 50yo RN, Laredo, TX, died of #covid19 8/18. As a child, she dreamed of being a nurse &amp; worked hard to achieve her…",0,88,Sun Sep 06 13:21:12 +0000 2020
80,1302597720188825600,"RT @SpirosMargaris: How are #Cobots Making a Difference to the Enterprise 

During the #Covid19 Pandemic? 

https://t.co/oPyim9K1Ou #fintec…",0,21,Sun Sep 06 13:21:12 +0000 2020
81,1302597716984430597,"RT @zorramaleconera: “Salí positivo a covid 19 😭”

sus historias: https://t.co/HhnLiU43Dp",0,981,Sun Sep 06 13:21:11 +0000 2020
82,1302597716955062274,"RT @ntvkenya: UPDATE: 83 more people test positive for Covid-19 from 3,093 samples, raising tally to 35,103 ~ MoH announces. https://t.co/Y…",0,100,Sun Sep 06 13:21:11 +0000 2020
83,1302597716501884929,"RT @Existential2020: This ride is getting WILD

World Bank exporting COVID-19 Testing Kits in 2018??????

https://t.co/k0pcGyLSEJ

Me think…",0,3250,Sun Sep 06 13:21:11 +0000 2020
84,1302597716489506816,"RT @YoCambio20D: @DesdelAtlantico @pilarlgao El problema no es el % de niños que fallecen por COVID-19, es que se la transmiten a sus padre…",0,1,Sun Sep 06 13:21:11 +0000 2020
85,1302597716225253377,"RT @PoliceNG: transaction on the procurement of COVID-19 Personal Protective Equipment linked to a Nigerian-based Bank Account. 

Discrete…",0,1,Sun Sep 06 13:21:11 +0000 2020
86,1302597715897933825,RT @CNN: More police officers have died from Covid-19 this year than have been killed on patrol. Gunfire is the second-highest cause of dea…,0,426,Sun Sep 06 13:21:11 +0000 2020
87,1302597715843575808,"RT @AFPespanol: La despedida sin lágrimas a víctimas de covid-19 en Venezuela #AFP https://t.co/N6vnEa6g99
📸y📽️ Carlos Eduardo Ramírez http…",0,18,Sun Sep 06 13:21:11 +0000 2020
88,1302597715638071297,RT @cultfree54: One off the finest hours of UK  Police commissioners. Brilliant deflection from David Jamieson the holder of the  post in t…,0,6,Sun Sep 06 13:21:11 +0000 2020
89,1302597715273027589,"RT @Marnye10: From Batman on Film 2/2 :

Robert Pattinson, who tested positive for COVID-19, will be out for 14 days-ish and looks like he…",0,102,Sun Sep 06 13:21:11 +0000 2020
90,1302597714870521858,RT @Shoun_B: Sonke sithathe idecision yoba grand as icountry from Covid-19 and I really love that for us. 🥺❤️,0,516,Sun Sep 06 13:21:10 +0000 2020
91,1302597713729654793,RT @voxdotcom: EXCLUSIVE: Sen. Elizabeth Warren and other senators are calling for an investigation of Trump’s politicization of the virus…,0,220,Sun Sep 06 13:21:10 +0000 2020
92,1302597713658343424,RT @Liz_Wheeler: The most shocking part of all: COVID-19 public policy is based on these faulty numbers. https://t.co/pdigg4RbKj,0,1865,Sun Sep 06 13:21:10 +0000 2020
93,1302597713410826241,RT @bbcmundo: Nuevos estudios revelan que dos esteroides baratos pueden salvar la vida de pacientes que están gravemente enfermos de covid-…,0,21,Sun Sep 06 13:21:10 +0000 2020
94,1302597712718843904,"RT @PBeatap: Janusz Kubicki, prezydent Zielonej Góry (woj. lubuskie) podzielił się na Facebooku teorią dotyczącą koronawirusa. Samorządowie…",0,16,Sun Sep 06 13:21:10 +0000 2020
95,1302597712697790464,"RT @onursaladiguzel: Yapılan Covid-19 test sonucum pozitif çıktı. Şu an hastanedeyim, genel sağlık durumum gayet iyi. Bir süre izole olacağ…",0,501,Sun Sep 06 13:21:10 +0000 2020
96,1302597712685268992,RT @kleriene18: As vezes no silêncio da noite eu fico imaginando serase já não peguei covid-19 e fui assintomática?,0,6418,Sun Sep 06 13:21:10 +0000 2020
97,1302597712056119296,"Herói sou eu! Que trabalho cuidando de pacientes com Covid-19, me contaminei me curei e continuo cuidando dos pacie… https://t.co/AVArDq8sg9",0,0,Sun Sep 06 13:21:10 +0000 2020
98,1302597711984766979,"RT @doctormacias: Ahora que hay Covid-19, será de gran importancia la vacuna de influenza para evitar dos epidemias al mismo tiempo. Vacúna…",0,431,Sun Sep 06 13:21:10 +0000 2020
99,1302597711418490881,"RT @IndivisibleTeam: Yesterday, the US reported 50,502 new confirmed cases of COVID-19 and 965 deaths, bringing the total number dead to 18…",0,348,Sun Sep 06 13:21:10 +0000 2020
100,1302597710529269760,"RT @ArvindKejriwal: The role of 'Delhi Model' in the fight against COVID-19. Spoke to 'The Week' 

Do read online: https://t.co/fXdOauGqHc…",0,805,Sun Sep 06 13:21:09 +0000 2020
101,1302597710097285122,"RT @felicitycallard: COVID-19 is very different disease from the one we thought it was in March. We now know it is multi-systemic, and it m…",0,5763,Sun Sep 06 13:21:09 +0000 2020
102,1302597707463262213,"RT @avnve: #Gobierno || Venezuela contabiliza 52.165 casos positivos y 420 fallecidos por Covid-19

➡️https://t.co/wqgFZ1Gxdt https://t.co/…",0,1,Sun Sep 06 13:21:09 +0000 2020
103,1302597707043713025,"RT @Santoshsahubjp1: दो गज की दूरी-मास्क जरूरी
सावधानी अपनाएं-कोरोना को हराएं।

जब भी आप घर से बाहर निकले, फेस मास्क जरूर पहनें खुद को और…",0,15,Sun Sep 06 13:21:09 +0000 2020
104,1302597707018706944,"RT @HeForShe: ""Care work – both paid and unpaid – sustains our societies and our economies but at high cost to women. It must be better sup…",0,7,Sun Sep 06 13:21:09 +0000 2020
105,1302597706880356352,"RT @PoliceNG: COVID-19 RELATED SCAM: TWO (2) ARRESTED FOR DEFRAUDING GERMAN COMPANY OF 14.7 MILLION EUROS 

The Cybercrime Unit of the Nige…",0,30,Sun Sep 06 13:21:09 +0000 2020
106,1302597706783830017,"RT @Mariananduque: Falleció el doctor Luis Díaz, médico internista - intensivista del Hospital Central, tenía varias semanas luchando contr…",0,3,Sun Sep 06 13:21:09 +0000 2020
107,1302597705743687681,RT @Rachael_Swindon: A catastrophic no deal Brexit and a disastrous second tragic wave of Covid-19 could well rip through this country in t…,0,123,Sun Sep 06 13:21:08 +0000 2020
108,1302597705592713216,RT @crafted4u: @catturd2 check this out CDC quietly redid it's #COVID19 #statistics and the #media as well as #governors #mayors don't give…,0,1,Sun Sep 06 13:21:08 +0000 2020
109,1302597704820891648,"Confirman 40 casos nuevos de COVID-19, suman 14 mil 128 acumulados: @SSO_GobOax https://t.co/aMtXzzVSnp https://t.co/WNYBK36mxx",0,0,Sun Sep 06 13:21:08 +0000 2020
110,1302597704720158720,"RT @VanityFair: The White House, which played the clip of Nancy Pelosi getting her hair done on loop today, strangely had nothing to say ab…",0,18,Sun Sep 06 13:21:08 +0000 2020
111,1302597704330215424,"RT @Le___Doc: Lisez @fignon_laurent ... la situation PACA, et surtout Bouches du Rhône / Marseille est très inquiétante :
- 10% des réas fr…",0,56,Sun Sep 06 13:21:08 +0000 2020
112,1302597703990476807,"No there is no Pandemic but close to  500,000  US citizens are expected to lose their lives by Jan 1 2021 from this… https://t.co/OhxM7F8PFd",0,0,Sun Sep 06 13:21:08 +0000 2020
113,1302597703319171075,"After Arjun Kapoor now his girlfriend Malaika Arora Khan also tested positive for Covid-19
HIT THE LINK… https://t.co/FWHAjLpxXi",0,0,Sun Sep 06 13:21:08 +0000 2020
114,1302597703004758016,"RT @PoliceNG: COVID-19 RELATED SCAM: TWO (2) ARRESTED FOR DEFRAUDING GERMAN COMPANY OF 14.7 MILLION EUROS 

https://t.co/35USSJ3PI5",0,2,Sun Sep 06 13:21:08 +0000 2020
115,1302597702874804224,"RT @AiphanMarcel: Sur injonction du gouvernement, impressionné par le charisme de #Macron, le #COVID19 a décidé de réduire son temps d’incu…",0,37,Sun Sep 06 13:21:08 +0000 2020
116,1302597702409228288,RT @SkyNews: Coronavirus: France closes 22 schools due to COVID-19 as country records Europe's highest daily infection rate https://t.co/AM…,0,819,Sun Sep 06 13:21:08 +0000 2020
117,1302597701939400704,"@NFLGirlUK Depending on stupid Covid-19 stuff and work situation, would love, but realistically might be next year for us 👍",0,0,Sun Sep 06 13:21:07 +0000 2020
118,1302597700488228865,@MINSAPCuba de #Cuba reporta 11 nuevos casos de COVID-19 para un total de 4309 en el país https://t.co/kTbTT4Hsqm Via @Granma_Digital,0,0,Sun Sep 06 13:21:07 +0000 2020
119,1302597699917639680,"RT @CBSNews: Coronavirus model projects U.S. deaths will surpass 400,000 by end of year https://t.co/rCN2PkySzt",0,64,Sun Sep 06 13:21:07 +0000 2020
120,1302597699850641408,Todas las fuerzas y oraciones para que Il Cavaliere superviva al Covid-19. https://t.co/8cMdkd5vxx,0,0,Sun Sep 06 13:21:07 +0000 2020
121,1302597699598872576,"Highest single-day spike so far in Gurgaon! 
306 new COVID-19 cases. 

Stay safe, people. Wear a mask (properly) wh… https://t.co/wx0KRMVRrd",0,0,Sun Sep 06 13:21:07 +0000 2020
122,1302597699318013952,"RT @HHChemEng: @davidluhnow So the question is, at August 2020, how many certificates had already been used that pushes the government to p…",0,13,Sun Sep 06 13:21:07 +0000 2020
123,1302597698571456512,"RT @TheEconomist: Elon Musk says he’s on a mission to “supercharge” cognition by wiring computers into the human brain. On “Babbage”, our e…",0,9,Sun Sep 06 13:21:07 +0000 2020
124,1302597698508394496,RT @MMAEejit: Me inevitably waiting for Covid-19 cancellations on UFC 253 &amp; UFC 254 PPV’s https://t.co/j4DGQq3Ud8,0,16,Sun Sep 06 13:21:07 +0000 2020
125,1302597697401225219,"Said a long time ago...

If covid-19 was what we are told,

I would have been one of the first dead.
Yet...
Still n… https://t.co/xGfzyYXFxk",0,0,Sun Sep 06 13:21:06 +0000 2020
126,1302597697296371714,This makes for a shocking and disturbing read&gt;&gt;&gt;‘Everyone was drenched in the virus’: was this Austrian ski resort… https://t.co/yueouKTfDc,0,0,Sun Sep 06 13:21:06 +0000 2020
127,1302597696734277632,"RT @Existential2020: This ride is getting WILD

World Bank exporting COVID-19 Testing Kits in 2018??????

https://t.co/k0pcGyLSEJ

Me think…",0,3250,Sun Sep 06 13:21:06 +0000 2020
128,1302597696713355264,I'm not happy covid-19 here but im happy I was able to miss out on this🤣🤣 https://t.co/ZWJiyja7f2,0,0,Sun Sep 06 13:21:06 +0000 2020
129,1302597696633610240,"COVID-19 cases will surge in the fall, peak after Election Day: experts https://t.co/32JBqrcPV2 https://t.co/EAzmtvEPXD",0,0,Sun Sep 06 13:21:06 +0000 2020
130,1302597696155418625,RT @bbcmundo: Nuevos estudios revelan que dos esteroides baratos pueden salvar la vida de pacientes que están gravemente enfermos de covid-…,0,98,Sun Sep 06 13:21:06 +0000 2020
131,1302597696033820673,"RT @felicitycallard: COVID-19 is very different disease from the one we thought it was in March. We now know it is multi-systemic, and it m…",0,5763,Sun Sep 06 13:21:06 +0000 2020
132,1302597695819849729,"RT @MSNBC: President Trump's ""inability to focus the resources of this nation on tackling COVID-19,"" is the reason kids have not been able…",0,293,Sun Sep 06 13:21:06 +0000 2020
133,1302597695312244736,RT @Thomas1774Paine: ICYMI - CDC’s ‘Six Percent’? IT’S EVEN LESS — CDC COVERS UP Number of COVID-19 Deaths Caused by Improper Use of Ventil…,0,8,Sun Sep 06 13:21:06 +0000 2020
134,1302597694922412033,RT @Hipogresia155: Dan positivo por Covid a una mujer que llevaba meses muerta. Otra negacionista https://t.co/o6QG4qnyJ5,0,36,Sun Sep 06 13:21:06 +0000 2020
